beer_id_beerAdvocate,beer_name_beerAdvocate,brewery_id_beerAdvocate,brewery_name_beerAdvocate,beer_id_rateBeer,beer_name_rateBeer,brewery_id_rateBeer,brewery_name_rateBeer,similarity
65798,Clem's Cream Ale,22185,Migration Brewing Company,140304,Migration Clem's Cream Ale,11411,Migration Brewing Company,0.6975
28996,Bumble Bee Honey Ale,3073,Oggi's Pizza & Brewing Co.,86012,Oggis Bumble Bee Double Honey Ale,455,Left Coast/Oggis Pizza and Brewing Company,0.6975
38836,Green Chile Ale,1177,Minneapolis Town Hall Brewery,78100,Town Hall Green Chili Ale,2028,Minneapolis Town Hall Brewery,0.6975
59389,Bear's Brown Ale,653,Rohrbach Brewing Company (Brewpub),124926,Rohrbach Bear's Brown Ale,2744,Rohrbach Brewing Company,0.6975
64795,Walt's Frambozen,12314,Dry Dock Brewing Co.,135153,Dry Dock Walt's Frambozen,6252,Dry Dock Brewing Co.,0.6975
66377,Rio's Rompin Rye Beer,22893,Epic Brewing Co.,140511,Epic Rio's Rompin' Rye ,11591,Epic Brewing Co.,0.6972
53328,Blue Hills Oktoberfest,19213,Blue Hills Brewery,154965,Blue Hills OktoBrau,10333,Blue Hills Brewery,0.6972
7975,Bière Du Boucanier Golden,48,Brouwerij Van Steenberge N.V.,11809,La Bière du Boucanier Blonde,678,Brouwerij Van Steenberge,0.6972
35336,Joe's Oatmeal Stout,587,Long Valley Pub and Brewery,21321,Long Valley Oatmeal Stout,3013,Long Valley Pub and Brewery,0.6972
20402,River Town Nut Brown Ale,4509,Wellington's Backwater Brewing Co.,50178,Backwater Rivertown Nut Brown,4879,Backwater Brewing,0.6972
51684,WIT Till Next Year!,73,Great Lakes Brewing Company,105264,Great Lakes Wit Til Next Year,205,Great Lakes Brewing Company,0.6972
51735,Tart Cherry Tripel,1177,Minneapolis Town Hall Brewery,109873,Town Hall Cherry Tripel,2028,Minneapolis Town Hall Brewery,0.6972
999,Brewmaster's Premium Reserve Russian Imperial Stout,144,Sprecher Brewing Company,1375,Sprecher Russian Imperial Stout,228,Sprecher Brewing Company,0.6972
33919,Liquid Lobotomy Stout,14240,Garton Brewery,18220,Garton Liquid Lobotomy,890,Garton,0.6972
72141,25th Anniversary Sour (Bourbon Barrel Aged),632,Triple Rock Brewery & Alehouse,139001,Triple Rock 25th Anniversary Sour (Bourbon),480,Triple Rock Brewery & Alehouse,0.6972
64189,Flagstaff IPA,23675,Lumberyard Brewing Company,125776,Lumberyard Flagstaff India Pale Ale,11194,Lumberyard Brewing Company,0.697
52674,Fresh Hop Ale,14064,Kern River Brewing Company,132756,Kern River Fresh Hop IPA,6932,Kern River Brewing,0.697
7181,Crockett's Corner Stout,1788,Flying Goose Brewpub & Grill,45435,Flying Goose Crocketts Corner Oatmeal Stout,576,Flying Goose Brew Pub,0.697
19241,Jamesport Extra Special Bitter,5910,Jamesport Brewing Company Inc.,11538,Jamesport ESB,2136,Jamesport Brewing Company,0.697
77129,IPA Black III,23249,The Kernel Brewery,161206,The Kernel India Pale Ale Black III,11493,The Kernel,0.697
40580,Edge City ESB,848,Bristol Brewing Company,48451,Bristol Edge City Small Beer,482,Bristol Brewing Company,0.697
2297,Avalanche Ale,2137,Breckenridge Brewery,2226,Breckenridge Avalanche Amber,383,Breckenridge Brewery,0.697
71841,Flat Tail Kitchen Sink Ale,22194,Flat Tail Brewing,154128,Flat Tail KSA,11417,Flat Tail Brewing Company,0.697
38686,All Night Ale,1042,Nodding Head Brewery and Restaurant,72773,Nodding Head All Night Mild,1252,Nodding Head Brewery,0.697
52073,Hofbräu Steelers Schwarzbier,19587,Hofbräuhaus Pittsburgh,108321,Hofbräuhaus Pittsburgh Steelers Schwarzbier,10318,Hofbräuhaus Pittsburgh,0.697
15763,Nut Brown Ale,1317,Triumph Brewing Company,6250,Triumph Nutt's Brown Ale,1097,Triumph Brewing Company,0.697
51219,Wiley Rye IPA,818,Steelhead Brewing Co.,84252,Steelhead Wiley Rye.P.A.,1557,Steelhead Brewing Co.,0.697
73533,Big Apple IPA,17981,Cigar City Brewing,152147,Cigar City Apple IPA,9990,Cigar City Brewing,0.697
5478,Raspberry Rye,999,Montana Brewing Company,61143,Montana Brewing Raspberry Wheat,4740,Montana Brewing Company,0.697
39457,Einbecker Brauherren Non-Alcoholic,66,Einbecker Brauhaus AG,5405,Einbecker Brauherren Alkoholfrei  ,918,Einbecker Brauhaus,0.697
44986,Raspberry Ale,692,Ellicottville Brewing Co.,124481,Raspberry Beret,1952,Ellicottville Brewing,0.697
12967,Hog's Back Brewsters Bundle,2076,Hog's Back Brewery,72123,Hogs Back HBB,206,Hogs Back,0.697
45888,Fresh Hop Ale,9020,Yazoo Brewing Company,95376,Yazoo Fresh Hop IPA,4240,Yazoo Brewing Company,0.697
5319,Tut Brown Ale,878,Oasis Brewery,30132,Italian Oasis Nutty Brown Ale,4318,Italian Oasis Restaurant & Brewery,0.697
28289,Bière Rousse Fleur Des îles,9061,Brasserie Des Abers,35911,Abers Bière Rousse aux Fleurs des Îles,3214,Brasserie des Abers,0.6966
35621,Dry Dock Old Ale,12314,Dry Dock Brewing Co.,63666,Dry Dock Old Ironsides Barleywine,6252,Dry Dock Brewing Co.,0.6966
44963,Mercy Brown Imperial Brown Ale,456,Trinity Brewhouse,150104,Trinity Imperial Brown Ale,2038,Trinity Brewhouse,0.6966
17233,Waldhaus Spezial Bier,9510,Privatbrauerei Waldhaus,46396,Waldhaus Spezial Gold,1723,Waldhaus Privatbrauerei,0.6966
6839,The Mountain Ale,2200,Mogollon Brewing Company,23595,Mogollon Mountain Ale,367,Mogollon Brewing Company,0.6966
31918,Broken Spoke Ale,2877,Backcountry Brewery (Brewpub & Pizzeria),63164,Backcountry Broken Spoke Saison,396,Backcountry Brewery,0.6966
34435,The Witches Brew,802,Blue Ridge Brewing Co.,68143,Blue Ridge (SC) Witches Brew,2882,Blue Ridge Brewing Co. (SC),0.6966
50880,NBC Infinite Wit,16504,Nebraska Brewing Company,81187,Nebraska Brewing Company Infinite Wit,9141,Nebraska Brewing Company,0.6966
52760,Uncle Billy's Hoptoberfest,16088,Uncle Billy's Brew & Que,79873,Uncle Billys EPA,8587,Uncle Billys Brew & Que Smokehouse & Brewery,0.6966
45685,Oatmeal Pale ESB,1177,Minneapolis Town Hall Brewery,95203,Town Hall Oatmeal Pale Ale,2028,Minneapolis Town Hall Brewery,0.6966
12728,Will-Bräu Hefe Weizen,3291,Hochstiftliches Brauhaus,144097,Will-Bräu Grape Weizen,2629,Will Bräu (Hochstiftliches Brauhaus Fulda),0.6966
41292,Smuttynose The Terminator G-Bock (Short Batch Series),141,Smuttynose Brewing Company,116475,Smuttynose Oak-aged Terminator G-Bock,20,Smuttynose Brewing Company,0.6966
69537,Pearl Street Bedwetter Barleywine,682,Pearl Street Brewery,11139,Pearl Street IPA,2056,Pearl Street Grill & Brewery (NY),0.6966
54946,Dark And Smokey Weiss,1754,Stewart's Brewing Co.,113153,Stewarts Dark & Smokey Weiss,2761,Stewarts Brewing Company,0.696514
73944,Northwest Red Ale,16873,10 Barrel Brewing Co.,141256,10 Barrel Northwest Red,9667,10 Barrel Brewing Company,0.696348
10672,Bourbon County Brand Stout,1549,Goose Island Beer Co.,8909,Goose Island Bourbon County Stout,12853,Goose Island Beer Company (AB-InBev),0.696348
13434,WAB Custom  Porter,2091,Woodward Avenue Brewers,12450,Woodward Avenue  Custom Porter,2096,Woodward Avenue Brewers,0.696
2306,Death & Taxes Black Beer,763,Moonlight Brewing Company,8551,Moonlight Death and Taxes Black,1300,Moonlight Brewing Company,0.696
58679,Abbaye De Saint Bon-Chien Grand Cru (Aged In Merlot Barrels),2958,BFM Brasserie Des Franches-Montagnes,124395,BFM Abbaye de Saint Bon-Chien Grand Cru 2009 (Merlot Piana Barrel),1063,BFM (Brasserie des Franches-Montagnes),0.696
3528,Baltus O.V.S. Ale,393,Heavyweight Brewing Co.,5937,Heavyweight Baltus O.V.S.,792,Heavyweight Brewing Company,0.695826
76073,80 Shilling,16840,Buffalo Brewing Company,127995,Buffalo Scottish 70 Shilling,9353,Buffalo Brewing Co.,0.695604
22396,TauernGold Urgold,4467,Brauerei Schwarzach Walter Seeber,86909,Tauern Gold Urgold,4708,Brauerei Schwarzach - Walter Seeber,0.6956
58833,Hockley Black & Tan,10001,Hockley Valley Brewing Co.,120528,Hockley Valley Black and Tan,3766,Hockley Valley Brewing & Malting Company,0.6956
56180,Devil's Inventory,11342,Schooner's Grille & Brewery,118254,Schooners Devil's Inventory,3518,Schooners Grille & Brewery,0.6956
66255,Bowdon Parish Ale,18188,Dunham Massey Brewing Company,153410,Dunham Massey Bowden Parish Ale,9067,Dunham Massey,0.6956
13860,Pemium Golden Ale,4300,San Marcos Brewery & Grill,4872,San Marcos Premium Golden Ale,839,San Marcos Brewery & Grill,0.6956
72413,Kirsch Von Blücher,612,Flossmoor Station Restaurant & Brewery,151860,Flossmoor Station Kirsch Von Blucher Dunkelweiss,234,Flossmoor Station Restaurant & Brewery,0.6956
58266,Anne Marie's Amber,10583,Iron Springs Pub & Brewery,99555,Iron Springs Anne Marie's Amber,5892,Iron Springs Pub and Brewery,0.6956
57034,230th Anniversary American Sour Ale,9792,Natty Greene's Pub & Brewing Co.,142952,Natty Greenes 230th Anniversary Oak Aged American Sour Ale,5302,Natty Greenes Pub & Brewing Company,0.6956
685,Tocaloma Amber Ale,220,Lagunitas Brewing Company,141754,Lagunitas Tocoloma Amber Ale,1167,Lagunitas Brewing Company,0.6956
47000,Aztla'n Winter Ale,2436,Blue Corn Brewery,97682,Blue Corn (Santa Fe) Aztlán Winter Ale,4281,Blue Corn Cafe & Brewery (Santa Fe),0.6956
34543,Baldwin Abbey 10,2321,Craftsman Brewing Co.,69673,Craftsman Baldwins Abbey 10,2600,Craftsman Brewing Co.,0.6956
44825,Czechmate Pilser,2976,Pints Pub and Brewery and Freehouse,88368,Pints Pub Czechmate Pilsner,3087,Pints Pub Brewery & Freehouse,0.6956
49600,Mr. Slates Gravel Berry Ale,7253,Old Market Pub And Brewery,16553,Old Market Mr. Slates Gravelberry Ale,2834,Old Market Pub and Brewery,0.6956
76601,Elves' Elixer 2011,1177,Minneapolis Town Hall Brewery,161577,Town Hall Elves Elixir 2011,2028,Minneapolis Town Hall Brewery,0.6956
56611,Scotch Abbey Ale,20017,Five Seasons Westside,119094,5 Seasons Westside Scotch Abbey,10476,5 Seasons Westside,0.695224
57283,King & Barnes Millennium Ale,1306,"Badger Brewery, Hall and Woodhouse",38846,King and Barnes Ale,161,Badger (Hall & Woodhouse),0.6952
39615,Winter Oak Cask Ale,4426,Hinterland Brewery Restaurant,77151,Hinterland Winter Cask Ale,1297,"Hinterland Brewery, Restaurant & Lounge",0.6952
3851,Elm City Mai Bock,773,Elm City Brewing Co,34411,Elm City Maibock,3876,Elm City Brewing Co.,0.6952
71501,Smoke & Dagger,26520,Jack's Abby Brewing,148149,Jack's Abby Smoke and Dagger,13049,Jack's Abby Brewing LLC,0.6952
63369,NBC Wick For Brains,16504,Nebraska Brewing Company,117095,Nebraska Brewing Company Wick for Brains,9141,Nebraska Brewing Company,0.6952
18255,Blanche Aux Mures,2248,La Barberie,25262,La Barberie Blanche aux Mûres,906,La Barberie,0.6952
16426,Wolaver's Witbier,119,Otter Creek Brewing / Wolaver's,32246,Wolavers Wit Bier,417,Otter Creek Brewing,0.6952
29759,La Sang-d'encre,13605,Le Trou Du Diable,54035,Le Trou du Diable Sang-dEncre,6444,Le Trou du Diable,0.6952
38859,Stratford Bohemian Pilsner,10290,Stratford Brewing Company,78843,Stratford Bohemian Lager,5110,Stratford Brewing Company,0.6952
10399,Paddle Up Pale Ale,2156,San Diego Brewing Co.,14566,San Diego Paddle Out Pale Ale,1159,San Diego Brewing Company,0.694876
16953,Two Rows Oatmeal Stout,1752,Two Rows Restaurant & Brewery,13424,TwoRows Oatmeal Stout,1403,TwoRows Restaurant & Brewery,0.69426
51089,Stonehammer Strawberry Blonde,708,F&M Brewery,147528,F & M Strawberry Blonde,1090,F & M Brewery,0.6942
51256,Session Ale #26: Kölsch,10485,East End Brewing Company,106780,East End Session #26 - Kölsch,5606,East End Brewing Company,0.6942
23516,Oak Stack Lightning,463,Magnolia Pub & Brewery,139218,Magnolia Oakstack Lightning,245,Magnolia Pub and Brewery,0.6942
51182,Buckerfield's Coconut Porter,1250,Swans Brew Pub / Swans Buckerfield Brewery,99078,Buckerfields Swans Coconut Porter,713,Swans Hotel (Buckerfield Brewery),0.6942
12248,Mt. Hope Hefeweizen,653,Rohrbach Brewing Company (Brewpub),50517,Rohrbach Mt. Hope Hefe Weizen,2744,Rohrbach Brewing Company,0.6942
75682,Liquid Spiritual Delight Ale,24428,2nd Shift Brewery,153311,2nd Shift Liquid Spiritual Delight,12450,2nd Shift Brewing,0.694048
44758,Blueberry Ale,1549,Goose Island Beer Co.,151713,Goose Island/Evil Twin Bourbon County Soft Dookie Blueberry Blend,12853,Goose Island Beer Company (AB-InBev),0.694048
76595,Poppy's Pappy Trappist Stout,6372,Fort Collins Brewing,158600,Fort Collins Poppy's Pappy Trappist Stout,3891,Fort Collins Brewery,0.6936
64651,Summer's Gone Saison,16862,Deschutes Brewery & Public House,134240,Deschutes Summer's Gone Saison,233,Deschutes Brewery,0.6935
32082,Cambridge House DSB (Double Extra Special Bitter),6578,The Cambridge House,62831,The Cambridge House Double Special Bitter,5768,The Cambridge House,0.6935
48339,Ramsey's Draft Stout,18539,Devils Backbone Brewing Company,100291,Devils Backbone Ramsey's Draft Stout,10006,Devils Backbone Brewing Company,0.6935
20340,Casta Ã?nica,1358,Especialidades Cerveceras S.A. de C.V.,36177,Casta Unica,1303,Especialidades Cerveceras (FEMSA),0.69331
16821,Gritty McDuff's Pub Ale,74,Gritty McDuff's Brewing Company,48967,Gritty McDuffs Tenure Ale,337,Gritty McDuffs,0.693
19300,Backpacker I.P.A.,2687,Heavenly Daze Brewery and Grill,8816,Heavenly Daze Backpacker IPA,1513,Heavenly Daze Brewery,0.693
54792,Mike Duggan #08 London Porter,21336,Duggan's Brewery,111799,Mike Duggan Number 8 London Porter,10929,Duggan's Brewery,0.692968
26892,Poor Richard's Tavern Spruce Ale,450,Yards Brewing Co.,53302,Yards Tavern Spruce,166,Yards Brewing Company,0.69255
55956,Glenn Annie Golden,16048,Hollister Brewing Co.,116689,Hollister Glen Annie Golden,8731,Hollister Brewing Company,0.69184
68282,Starkenberger WeiÃ?bier,4466,Brauerei Schloss Starkenberg,50742,Starkenberger Weissbier Hell,5104,Brauerei Schloss Starkenberg,0.6916
58120,Moe's Bender,13014,Surly Brewing Company,122647,Surly Moe's Bender,6337,Surly Brewing Company,0.6916
4513,McGuire&#8217;s Extra Special Bitter,1610,McGuire's Irish Pub,14212,McGuires Extra Special Bitter,1574,McGuires Irish Pub & Brewery,0.6916
55910,Colley's Dog,11395,Tring Brewery Company Ltd.,22000,Tring Colley's Dog,2226,Tring,0.6916
77126,La Stout - Cacao,16993,Brasseurs De Montréal,160042,Brasseur De Montréal Stout Cacao,9464,Brasseur De Montréal,0.691416
73962,D'rye Field Stout,25186,The Farmers' Cabinet,158215,The Farmer's Cabinet D'Rye Field Stout,13653,The Farmer's Cabinet,0.691416
21161,Kraftbräu Downhome Brew Pilsner,2725,Kraftbräu Brewery,21988,Kraftbrau Down Home Brew,1274,Kraftbrau Brewery,0.691416
64947,St. Dekkera Reserve: Sour Trappist Wheat,16389,Destihl Restaurant & Brew Works,115226,Destihl Saint Dekkera Barrel Reserve Belgian Sour: Trappist Wheat Ale,9189,Destihl Restaurant and Brew Works,0.6912
42727,Smuttynose JD Oak Aged Robust Porter,141,Smuttynose Brewing Company,87513,Smuttynose Jack Daniels Oak Aged Robust Porter,20,Smuttynose Brewing Company,0.6912
50059,Drie Fonteinen Oude Kriekenlambik,2216,Brouwerij Drie Fonteinen,23426,3 Fonteinen Kriekenlambik,2058,3 Fonteinen,0.6912
45483,Cameron's Treehouse IPA,642,Free State Brewing Co.,94921,Free State Cameron's Treehouse IPA,510,Free State Brewing Company,0.69046
14007,Our Special Ale 2003 (Anchor Christmas Ale),28,Anchor Brewing Company,28099,Anchor Our Special Ale (2003),11,Anchor Brewing Company,0.69
39711,Harpoon Weizenbock (100 Barrel Series #21),10097,Harpoon Brewery,80865,Harpoon 100 Barrel Series #21 - Weizenbock,111,Harpoon Brewery,0.69
57420,Kmetsko Light,20104,Pri Kmeta - The Mayor Brewpub,70866,Kmetsko Pivo Light,5498,Pri Kmeta,0.69
73951,Marin Chocolate Airporter Porter,812,Marin Brewing Company,144831,Marin Airporter Chocolate Porter (2011+),222,Marin Brewing Company,0.69
28190,Harpoon Kellerbier (100 Barrel Series #13),10097,Harpoon Brewery,55815,Harpoon 100 Barrel Series #13 - Kellerbier,111,Harpoon Brewery,0.69
51000,Summit Kölsch,467,Summit Brewing Company,104312,Summit Unchained 01 German Style Kölsch,1233,Summit Brewing Company,0.69
58331,Neustadt L'Ale,4028,Neustadt Springs Brewery,59633,Neustadt Springs LAle,1653,Neustadt Springs Brewery,0.69
3923,Mueller Lager,1483,Springfield Brewing Company,56522,Springfield Mueller Sublime Amber Lager,566,Springfield Brewing Company,0.69
11280,Yukon Red Amber Ale (Arctic Red),4701,Yukon Brewing Company,4166,Yukon Arctic Red,717,Yukon Brewing Company,0.69
5721,"Hefe ""R"" Weissen",107,Millstream Brewing Company,11101,Millstream Hefe Weissen,300,Millstream Brewing Company,0.69
43001,Lights Out Stout,1114,Bullfrog Brewery,81037,Bullfrog Lights Out Imperial Stout,539,Bullfrog Brewery,0.69
54926,The Dogfather (Bourbon Barrel Aged),12985,Laughing Dog Brewing,96281,Laughing Dog The Dogfather Imperial Stout Bourbon Barrel Aged ,6389,Laughing Dog Brewing,0.69
25595,Buffalo Lager,9008,Buffalo Brewpub,26530,Buffalo Brewpub Lager,3963,Buffalo Brewpub,0.69
20599,Our Special Ale 2004 (Anchor Christmas Ale),28,Anchor Brewing Company,40560,Anchor Our Special Ale (2004),11,Anchor Brewing Company,0.69
30906,Falls Blonde Ale,12252,Falls Brewing Company,50960,Falls Honey Blonde Ale,6222,Falls Brewing Company,0.69
33528,Paradise Pilsner,413,Grand Teton Brewing Co.,60372,Grand Teton Paradise Imperial Pilsner,314,Grand Teton Brewing Co.,0.69
62863,Buckeye Brewing Zatek (espresso Infused),1837,Buckeye Brewing Company,90619,Buckeye Zatek,2324,Buckeye Brewing Company,0.69
29679,Muskoka FIX Hellas Beer,661,Lakes Of Muskoka Cottage Brewery,32934,Muskoka Fix Beer,927,Lakes of Muskoka Cottage Brewery,0.69
12139,Alpine Munich Marzen,1586,Alpine Brewing Company,47764,Alpine Marzen,2902,Alpine Brewing Company (WA),0.69
21871,Oxford Brewing Company Bitter,10880,Oxford Brewing Company,25310,Oxford Bitter,3827,Oxford,0.69
46509,Saison Style Ale (Sonoma Farmhouse),220,Lagunitas Brewing Company,84370,Lagunitas Pinot Barreled Sonoma Farmhouse Saison Style Ale,1167,Lagunitas Brewing Company,0.69
36509,Anchor Beer (Red Crown),15926,Hainan Asia Pacific Brewery,60722,Anchor Red Crown,4661,Hainan Asia Pacific Brewery (Heineken),0.69
46507,Cuba '59,6295,Independent Distillers (Aust),94761,Cuba 59,2720,Independent Breweries (Australia),0.69
14082,Regal Lager,6295,Independent Distillers (Aust),16967,Regal Lager,2720,Independent Breweries (Australia),0.69
44957,Brewer's Gold,10460,Marble Arch Pub,122405,Marble Brewer's Gold,2785,Marble,0.69
27414,Jagahalbe Helles Vollbier,6214,Brauerei Grandauer - Wildbräu Grafing vor München,42182,Grandauer Jaga Halbe Helles Vollbier,3079,Wildbräu-Grandauer Grafing,0.69
26616,Geelong Light,2559,Geelong Brewing,22005,Geelong Premium Light,2491,Geelong Brewing,0.69
13680,Blacksmith Bitter,6295,Independent Distillers (Aust),16941,Blacksmith Bitter,2720,Independent Breweries (Australia),0.69
1013,Storm King Stout,345,Victory Brewing Company,626,Victory Storm King Imperial Stout,101,Victory Brewing Company,0.69
70783,Serrano Pale Ale,199,Ballast Point Brewing Company,158279,Ballast Point Serrano Pepper Pale Ale,434,Ballast Point Brewing Company,0.69
58878,Regal Pilsner,2137,Breckenridge Brewery,127094,Breckenridge Regal Double Pilsner,383,Breckenridge Brewery,0.69
63514,Three Kings Dry Lager,6295,Independent Distillers (Aust),134951,Three Kings Dry Lager,2720,Independent Breweries (Australia),0.69
51071,Captain Sig's Northwestern Ale,132,Rogue Ales,96173,Rogue Captain Sigs Deadliest Ale (Northwestern Ale),96,Rogue Ales,0.69
9598,Draught Pilsener,4452,Draught,36684,Draught House Imperial Pilsener,2487,Draught House Pub & Brewery,0.69
47748,Spaten Dunkel,142,Spaten-Franziskaner-Bräu,76567,Spaten München Dunkel,175,Spaten-Franziskaner-Bräu (InBev),0.69
23975,Adnams Bitter,779,"Adnams plc, Sole Bay Brewery",12,Adnams The Bitter (Bottle/Can),3,Adnams,0.69
28156,Black Jack Stout,1341,J.J. Bitting Brewing Company,1688,Bittings Black Jack Oatmeal Stout,298,J.J. Bitting Brewing Co.,0.69
7000,Our Special Ale 2002 (Anchor Christmas Ale),28,Anchor Brewing Company,17304,Anchor Our Special Ale (2002),11,Anchor Brewing Company,0.69
26069,Brauhaus Pilsner,5996,Brauhaus Schweinfurt GmbH,31250,Brauhaus Schweinfurt Pilsner,3674,Brauhaus Schweinfurt,0.69
3822,Red Rock Pilsner,1412,Red Rock Brewing Company,102615,Red Rock German Pilsner,2899,Red Rock Brewing,0.69
48951,Belgian Pale Ale,486,Legend Brewing Company,36073,Legend Belgian Style Pale Ale,194,Legend Brewing Company,0.69
71327,Grayton Pale Ale,25900,Grayton Beer Company,146874,Grayton Beer Pale Ale ,12957,Grayton Beer,0.69
48734,Platinum Blonde,6295,Independent Distillers (Aust),100872,Six Stars Breweries Platinum Blonde,2720,Independent Breweries (Australia),0.69
55667,Cruiser Hummingbird,6295,Independent Distillers (Aust),114190,Cruiser Hummingbird Blonde Lager,2720,Independent Breweries (Australia),0.69
55718,McMurray's Irish Stout,3080,Humperdinks Texas LLC,92993,Humperdinks McMurrays Irish Stout,8070,Humperdinks Restaurant and Brewery,0.69
54609,Lazy Boy Pils,14577,Lazy Boy Brewing,95420,Lazy Boy Nacho Pils,6819,Lazy Boy Brewing,0.69
53509,HopCat Pel Kwint,16713,HopCat,135030,HopCat Kymerica Pel Kwint,9845,HopCat,0.69
64092,Columbus 12 Hops Of Christmas,341,Columbus Brewing Company,135595,Columbus Brewing 12 Hops of Christmas,1275,Columbus Brewing Company,0.69
58292,Co-Op Gold Lager,391,Big Rock Brewery,31445,Co-op Gold Premium Lager,8,Big Rock Brewery,0.69
5835,Compass Pale Ale,1808,Compass Creek Restaurant & Brewery,128825,Compass Isis Pale Ale,10787,Compass,0.69
48009,Cherry Dip Stout,2972,Mountain Sun Pub & Brewery,56206,Mountain Sun Cherry Belgian Dip Stout,1926,Mountain Sun Pub & Brewery,0.69
61883,Arbor Brewing Dirty Love,1457,Arbor Brewing Company,127150,Arbor Dirty Love,552,Arbor Brewing Company Pub & Eatery,0.69
45939,Buckner American Pale Ale,3455,Buckner Brewing Company,44458,Buckner Pale Ale,5722,Buckner Brewing Company,0.69
55131,Arctic Blastanator Weizen Bock,16862,Deschutes Brewery & Public House,117596,Deschutes Arctic Blastonator Weizenbock,233,Deschutes Brewery,0.69
53022,Tree Hugger Organic Porter,16289,Laurelwood Public House & Brewery,32372,Laurelwood Organic Tree Hugger Porter,3061,Laurelwood Public House & Brewery,0.69
75167,Hide And Seek Hefeweizen,24776,Public House Brewing Company,147750,Public House Hide and Seek Hefewiezen,12396,Public House Brewing Company,0.69
56223,Happy Pils Imperial Pilsner,3080,Humperdinks Texas LLC,117939,Humperdinks Happy Pils Imperial Pilsner,8070,Humperdinks Restaurant and Brewery,0.69
62439,Columbus Super Fresh H-O-P,341,Columbus Brewing Company,132118,Columbus Brewing Super Fresh H-O-P,1275,Columbus Brewing Company,0.69
24017,Lausitzer Porter,7600,Bergquell Brauerei Löbau,13452,Lausitzer Schwarzes Porter,1608,Bergquell Brauerei Löbau,0.69
55894,Columbus Creeper,341,Columbus Brewing Company,118805,Columbus Brewing Creeper,1275,Columbus Brewing Company,0.69
20043,Ghost Ridge Imperial Stout,5312,Elliot Glacier Public House,44719,Elliot Glacier Ghost Ridge Russian Imperial Stout,4032,Elliot Glacier Public House,0.69
63018,Humpkin Pumpkin Ale,3080,Humperdinks Texas LLC,112854,Humperdinks Humpkin Pumpkin Ale,8070,Humperdinks Restaurant and Brewery,0.69
45295,Farmhouse Saison,18120,Trinity Brewing Company,99448,Trinity Farmhouse #34 (Saison Nocturnum),9826,Trinity Brewing Company,0.69
10113,Jasper Brown Ale,2671,Jasper Ridge Brewery,24772,Jasper Ridge Brown Ale,3300,Jasper Ridge Brewery,0.69
19076,Bosun's Bitter,9963,Mitchell's Knysna Brewery,54234,Mitchells Bosuns Best Bitter,2125,Mitchells Knysna Brewery,0.69
54195,Glacier Wheat,10545,Glacier Brewing Company,87534,Glacier Wild Wolf Wheat,4201,Glacier Brewing Company,0.69
39476,Mission Lager,16393,Mission Brewery,84721,Mission Vienna Lager,9191,Mission Brewery,0.69
28138,Green Man Dragon,11599,Green Man Ales and Brewery,56077,Green Man Belgian Dragon,4476,Green Man Brewery,0.69
52965,Bourbon Ruben And The Jets,220,Lagunitas Brewing Company,109381,Lagunitas Bourbon Barrel-Aged Ruben and The Jets,1167,Lagunitas Brewing Company,0.69
27045,La Marquise Du Pont D'Oye,11960,Microbrasserie Sainte-Hélène,35387,Sainte Hélène La Marquise du Pont d Oye Brune,3609,Brasserie Sainte Hélène,0.689216
27381,Bière Blanche La Gaumette,11960,Microbrasserie Sainte-Hélène,23443,Sainte Hélène Blanche (La Gaumette),3609,Brasserie Sainte Hélène,0.689216
17107,Original Litovel Classic,4108,Pivovar Litovel,46203,Litovel Classic Lehke,415,Pivovar Litovel,0.6889
53348,Coco Brown Ale,10583,Iron Springs Pub & Brewery,114379,Iron Springs Coco Brown,5892,Iron Springs Pub and Brewery,0.6889
50928,Hop Rocket IPA,705,Union Station Brewery,106515,Union Station Hop Rocket,4688,Union Station Brewery (John Harvards),0.6889
55023,Hefeweizen Ale,1683,Santa Fe Brewing Company,104020,Santa Fe Hefeweizen,422,Santa Fe Brewing Company,0.6889
28468,Hike Premium Beer,601,Obolon Brewery,42695,Obolon Hike Premium,761,Obolon,0.6889
33664,Flying Puck Black IPA,1178,Great Waters Brewing,67374,Great Waters Flying Puck IPA,2502,Great Waters Brewing,0.6889
68192,Conquest Pale Ale,1784,Outer Banks Brewing Station,142819,Outer Banks Conquest Ale,1978,Outer Banks Brewing Station,0.6889
12277,American Pale Ale,1317,Triumph Brewing Company,54398,Triumph American Ale,1097,Triumph Brewing Company,0.6889
25498,Oatmeal Espress Stout,11508,Red Jacket Brewing Company,45361,Red Jacket Oatmeal Espress,5803,Red Jacket Brewing Company,0.6889
8217,Hyde Park Irish Stout,3777,Augusta Brewing Company,13580,Augusta Hyde Park Stout,2080,Augusta Brewing,0.6889
74043,Two Hemispheres Wet-Hop IPA,23201,Mad Fox Brewing Company,156218,Mad Fox Two Hemispheres IPA,11763,Mad Fox Brewing Company,0.6889
11980,Galloping Goose Steam,2972,Mountain Sun Pub & Brewery,21436,Mountain Sun Galloping Goose,1926,Mountain Sun Pub & Brewery,0.6889
17577,1889 Amber Ale,6971,Johnstown Brewing Company,32654,Johnstown 1889 Amber,4139,Johnstown Brewing Company,0.6889
49081,Villacher Festbock,4471,Vereinigte Kärntner Brauereien AG,53668,Villacher Festbier,2830,Vereinigte Kärntner Brauereien,0.6889
